Business,Category,Wholesale Sales,Avg Wholesale Price,Avg Retail Price With Tax,Avg Markup With Tax,License
Doctor And Crook        [ÿproductÿdetailsÿ],Concentrate 1.0g,3308,11.62,31.72,2.7x,416831
Rootworx        [ÿproductÿdetailsÿ],Flower 3.5g,22221,11.63,35.48,3.0x,413665
Northwest 7 Point        [ÿproductÿdetailsÿ],Flower 3.5g,1984,11.64,38.38,3.3x,412441
Puffin Farm        [ÿproductÿdetailsÿ],Flower 3.5g,11403,11.64,33.93,2.9x,413021
Golden Tree        [ÿproductÿdetailsÿ],Flower 3.5g,144438,11.64,35.07,3.0x,416107
Synchronic        [ÿproductÿdetailsÿ],Flower 3.5g,2796,11.65,32.7,2.8x,416524
Heavenly Buds        [ÿproductÿdetailsÿ],Concentrate 1.0g,22822,11.65,31.63,2.7x,417147
Arbor Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,18330,11.66,34.37,2.9x,416043
Pinnacle NW        [ÿproductÿdetailsÿ],Flower 3.5g,12344,11.67,34.89,3.0x,422257
WA Weed        [ÿproductÿdetailsÿ],Concentrate 1.0g,1705,11.67,31.07,2.7x,412363
Northwestpearl        [ÿproductÿdetailsÿ],Flower 3.5g,2053,11.73,34.48,2.9x,413097
Oz Gardenz        [ÿproductÿdetailsÿ],Flower 3.5g,19550,11.74,35.57,3.0x,413434
Xtracted Labs        [ÿproductÿdetailsÿ],Concentrate 0.25g,16458,11.74,36.17,3.1x,412347
Royal Tree Gardens        [ÿproductÿdetailsÿ],Concentrate 0.5g,10692,11.75,35.45,3.0x,412425
Fresh Kind Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3617,11.77,32.17,2.7x,416039
Sasquatch Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,4588,11.77,31.27,2.7x,416561
Tantus        [ÿproductÿdetailsÿ],Concentrate 1.0g,5710,11.77,36,3.1x,415802
The High Point        [ÿproductÿdetailsÿ],Flower 3.5g,34081,11.79,31.75,2.7x,413625
Dynamic Harvest        [ÿproductÿdetailsÿ],Flower 3.5g,23866,11.79,36.8,3.1x,416393
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Topical,57197,11.79,35,3.0x,412882
Green Island Growers        [ÿproductÿdetailsÿ],Flower 3.5g,11626,11.8,34.33,2.9x,412950
Manna Production        [ÿproductÿdetailsÿ],Flower 3.5g,2704,11.81,36.97,3.1x,412678
Nugreen        [ÿproductÿdetailsÿ],Flower 3.5g,6060,11.81,34.64,2.9x,413943
Leganjafairy        [ÿproductÿdetailsÿ],Flower 3.5g,7027,11.84,14.68,1.2x,415692
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,111516,11.85,34.08,2.9x,416008
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Concentrate 1.0g,29040,11.86,34.25,2.9x,413075
Washington Agricultural And Techno-chemical        [ÿproductÿdetailsÿ],Flower 3.5g,1354,11.88,44.38,3.7x,415699
Phat N Sticky        [ÿproductÿdetailsÿ],Concentrate 1.0g,81114,11.88,32.99,2.8x,412217
Evergreen Hydro Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,21477,11.89,34.62,2.9x,418524
Blacksmith Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2552,11.9,37.1,3.1x,413622
Ltdn Resources        [ÿproductÿdetailsÿ],Flower 3.5g,3080,11.9,24,2.0x,415793
Medusa Gardens        [ÿproductÿdetailsÿ],Flower 7.0g,2067,11.93,41.43,3.5x,412294
Hilltop Highgrade        [ÿproductÿdetailsÿ],Flower 7.0g,4739,11.94,28.85,2.4x,415958
Bmf Washington        [ÿproductÿdetailsÿ],Concentrate 0.5g,47337,11.94,36.59,3.1x,412149
Over the Top        [ÿproductÿdetailsÿ],Flower 3.5g,52392,11.96,34.04,2.8x,412056
Pure Green Cross WA        [ÿproductÿdetailsÿ],Flower 3.5g,5058,11.96,36.84,3.1x,412855
Deep Flower        [ÿproductÿdetailsÿ],Flower 3.5g,3016,11.96,32.17,2.7x,416619
Royal Tree Gardens        [ÿproductÿdetailsÿ],Concentrate 1.0g,21216,11.98,32.4,2.7x,412425
Cascadia Gardens        [ÿproductÿdetailsÿ],Vape 0.5g,4296,12,33.57,2.8x,412964
Eco Ventures        [ÿproductÿdetailsÿ],Vape 0.5g,1500,12,37.67,3.1x,416853
Cannaseur's Choice        [ÿproductÿdetailsÿ],Vape 0.5g,1152,12,33.09,2.8x,416908
Tantus        [ÿproductÿdetailsÿ],Vape 1.0g,8880,12,37.87,3.2x,415802
Two Heads Co.        [ÿproductÿdetailsÿ],Flower 3.5g,2160,12,28.94,2.4x,412904
'oh' Mcdonald Farms        [ÿproductÿdetailsÿ],Flower 3.5g,4920,12,35.88,3.0x,413650
Kai'dro        [ÿproductÿdetailsÿ],Flower 3.5g,6240,12,39.13,3.3x,413652
Canna Organix        [ÿproductÿdetailsÿ],Flower 3.5g,35892,12,37.88,3.2x,415835
Pdt Technologies        [ÿproductÿdetailsÿ],Concentrate 1.0g,3984,12,41.57,3.5x,415707
Olympia Farm Works        [ÿproductÿdetailsÿ],Topical,1440,12,32.19,2.7x,423537
Wild Mint        [ÿproductÿdetailsÿ],Topical,1176,12,30.98,2.6x,415919
Dogtown Pioneers        [ÿproductÿdetailsÿ],Concentrate 1.0g,7445,12.01,34.43,2.9x,416538
Jbm Enterprises LLC        [ÿproductÿdetailsÿ],Flower 3.5g,176827,12.03,35.37,2.9x,414281
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Topical,72292,12.03,36.26,3.0x,414286
Spinning Heads        [ÿproductÿdetailsÿ],Flower 3.5g,66080,12.04,35.79,3.0x,413718
Green Acre Pharms        [ÿproductÿdetailsÿ],Flower 3.5g,71644,12.06,36.56,3.0x,413099
Prohibition Gold        [ÿproductÿdetailsÿ],Topical,4434,12.08,37.95,3.1x,416698
Top Shelf        [ÿproductÿdetailsÿ],Flower 3.5g,131695,12.09,37.19,3.1x,423396
"Pacala,  Inc        [ÿproductÿdetailsÿ]",Flower 7.0g,5815,12.09,28.82,2.4x,415970
Budco Farms        [ÿproductÿdetailsÿ],Flower 3.5g,34849,12.11,34.29,2.8x,412902
Surefire Growers        [ÿproductÿdetailsÿ],Flower 3.5g,39472,12.11,36.79,3.0x,415813
Cannasol Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,2640,12.11,34.27,2.8x,412240
Fireweed Farms        [ÿproductÿdetailsÿ],Flower 7.0g,1354,12.12,36.17,3.0x,417794
Viscro Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,2424,12.12,32.66,2.7x,412656
Raven        [ÿproductÿdetailsÿ],Concentrate 1.0g,6400,12.12,32.04,2.6x,417698
Palouse Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,2500,12.13,33.69,2.8x,415459
Dynamic Processors        [ÿproductÿdetailsÿ],Vape 0.5g,2420,12.14,34.19,2.8x,417163
The High Road        [ÿproductÿdetailsÿ],Flower 3.5g,9727,12.14,32.75,2.7x,415739
Northwest Finest        [ÿproductÿdetailsÿ],Flower 3.5g,8292,12.14,36.14,3.0x,416499
Mfused        [ÿproductÿdetailsÿ],Concentrate 0.5g,17562,12.14,34.68,2.9x,415766
Dynamic Processors        [ÿproductÿdetailsÿ],Concentrate 0.5g,5300,12.14,33.68,2.8x,417163
Tucker Ranch        [ÿproductÿdetailsÿ],Flower 3.5g,3628,12.16,33.29,2.7x,415922
Dna Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,15906,12.17,38.96,3.2x,413464
Kanehco        [ÿproductÿdetailsÿ],Topical,4626,12.17,34.52,2.8x,416787
Washington's Best        [ÿproductÿdetailsÿ],Flower 3.5g,183770,12.19,36.28,3.0x,416199
Two Heads Co.        [ÿproductÿdetailsÿ],Concentrate 0.5g,37417,12.19,32.69,2.7x,412904
Jbc Grow        [ÿproductÿdetailsÿ],Flower 3.5g,3658,12.2,34.89,2.9x,413631
Bulldog Weed        [ÿproductÿdetailsÿ],Flower 3.5g,14394,12.22,37.1,3.0x,412050
Platinum Leaf Society        [ÿproductÿdetailsÿ],Flower 3.5g,9320,12.22,37.39,3.1x,412744
THC Farm        [ÿproductÿdetailsÿ],Flower 3.5g,39118,12.23,37.12,3.0x,416100
Billy's Goat (greatest of All Things)        [ÿproductÿdetailsÿ],Flower 3.5g,15068,12.25,33.72,2.8x,412179
Morelli Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,3504,12.25,28.64,2.3x,416479
Green Bluff Greenhouse        [ÿproductÿdetailsÿ],Flower 3.5g,3038,12.25,37.95,3.1x,417398
Gecko Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1090,12.25,37.78,3.1x,412135
Be Kind Buds        [ÿproductÿdetailsÿ],Flower 7.0g,1188,12.25,40.95,3.3x,416353
Green Brothers Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,3900,12.25,35.97,2.9x,417950
Pure Funk        [ÿproductÿdetailsÿ],Flower 3.5g,1099,12.29,41.9,3.4x,412856
J.e.t.        [ÿproductÿdetailsÿ],Flower 3.5g,6630,12.29,36.66,3.0x,416990
Wicked Weed        [ÿproductÿdetailsÿ],Flower 3.5g,14073,12.31,37.95,3.1x,416155
Fire House Productions        [ÿproductÿdetailsÿ],Flower 3.5g,20958,12.31,36.27,2.9x,421103
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 3.5g,54797,12.32,37.53,3.0x,412392
The Greenery Extracts        [ÿproductÿdetailsÿ],Flower 3.5g,1923,12.33,35.55,2.9x,416982
Pure Green Cross WA        [ÿproductÿdetailsÿ],Concentrate 1.0g,3906,12.36,34.5,2.8x,412855
Medicine Woman        [ÿproductÿdetailsÿ],Flower 7.0g,5039,12.37,39.18,3.2x,413179
Two Heads Co.        [ÿproductÿdetailsÿ],Vape 0.5g,43789,12.38,35.2,2.8x,412904
Mt Baker Homegrown        [ÿproductÿdetailsÿ],Flower 3.5g,34199,12.39,37.61,3.0x,412500
Axabra        [ÿproductÿdetailsÿ],Flower 7.0g,6778,12.4,37.23,3.0x,412438
Docandyeti's        [ÿproductÿdetailsÿ],Flower 3.5g,39006,12.45,36.66,2.9x,414041
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,46039,12.47,34.1,2.7x,412402
Greenleaf Industries        [ÿproductÿdetailsÿ],Flower 3.5g,10800,12.47,38.07,3.1x,417274
D And L Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,4291,12.47,39.49,3.2x,416400
The Hollingsworth Cannabis Company        [ÿproductÿdetailsÿ],Vape 1.0g,1275,12.5,33.57,2.7x,416406
Superior Harvest        [ÿproductÿdetailsÿ],Flower 7.0g,1624,12.5,53.96,4.3x,416977
Hill Top Growers        [ÿproductÿdetailsÿ],Flower 7.0g,4562,12.5,39.24,3.1x,425153
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Concentrate 1.0g,27894,12.51,34.14,2.7x,417068
Sweetwater Farms        [ÿproductÿdetailsÿ],Flower 3.5g,53686,12.52,37.85,3.0x,424256
G&s Greenery        [ÿproductÿdetailsÿ],Flower 3.5g,25307,12.54,37.58,3.0x,415986
Inflorescence        [ÿproductÿdetailsÿ],Flower 3.5g,9482,12.55,39.04,3.1x,415156
Rainier Acres        [ÿproductÿdetailsÿ],Flower 3.5g,21747,12.55,36.3,2.9x,416942
Red Ridge Farmns        [ÿproductÿdetailsÿ],Concentrate 1.0g,12128,12.55,32.88,2.6x,412627
Biochron        [ÿproductÿdetailsÿ],Flower 3.5g,5335,12.56,35.03,2.8x,416641
Emerald Evolution        [ÿproductÿdetailsÿ],Flower 7.0g,11772,12.57,39.26,3.1x,412392
Evergreen Production        [ÿproductÿdetailsÿ],Flower 3.5g,8268,12.58,38.22,3.0x,416601
Cannaseur's Choice        [ÿproductÿdetailsÿ],Flower 3.5g,105010,12.6,38.2,3.0x,416908
Wow Weed        [ÿproductÿdetailsÿ],Flower 14.0g,5216,12.6,42.82,3.4x,413038
Dynamic Harvest        [ÿproductÿdetailsÿ],Infused,1780,12.6,34.17,2.7x,416393
Fairwinds Manufacturing        [ÿproductÿdetailsÿ],Vape 0.25g,24028,12.61,36.59,2.9x,414286
Cedar Creek Cannabis        [ÿproductÿdetailsÿ],Vape 0.5g,10575,12.63,34.99,2.8x,415971
Eco Ventures        [ÿproductÿdetailsÿ],Flower 3.5g,5898,12.64,35.8,2.8x,416853
Saturn Group        [ÿproductÿdetailsÿ],Flower 3.5g,55249,12.65,37.62,3.0x,412112
Quality Growers        [ÿproductÿdetailsÿ],Flower 7.0g,3020,12.65,39.59,3.1x,417338
Bayview Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,3800,12.67,35.25,2.8x,410738
Honey Creek Enterprises        [ÿproductÿdetailsÿ],Flower 3.5g,6330,12.67,43.61,3.4x,416517
Craft Elixirs        [ÿproductÿdetailsÿ],Flower 7.0g,1601,12.69,42.47,3.3x,415697
Redtail        [ÿproductÿdetailsÿ],Flower 7.0g,1106,12.69,44.9,3.5x,416310
Agrijuana        [ÿproductÿdetailsÿ],Topical,16628,12.74,40.17,3.2x,415998
Mt Baker Growers        [ÿproductÿdetailsÿ],Flower 3.5g,5092,12.78,42.24,3.3x,416153
Blue Roots Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,129811,12.79,36.45,2.9x,413075
Auricag        [ÿproductÿdetailsÿ],Flower 3.5g,7737,12.81,37.56,2.9x,412118
Agro Technic        [ÿproductÿdetailsÿ],Flower 14.0g,6907,12.81,34.79,2.7x,412266
Optimum Extracts        [ÿproductÿdetailsÿ],Concentrate 0.25g,13928,12.81,38.48,3.0x,416911
Northwest Wonderland        [ÿproductÿdetailsÿ],Edible,1505,12.81,35.21,2.7x,416140
Gardens Royale        [ÿproductÿdetailsÿ],Flower 3.5g,2352,12.83,30.23,2.4x,416700
Klaritie Farms        [ÿproductÿdetailsÿ],Flower 3.5g,16967,12.83,38.49,3.0x,419959
Harmony Farms        [ÿproductÿdetailsÿ],Vape 0.5g,401453,12.87,36.58,2.8x,415449
Bang's Cannabis Company        [ÿproductÿdetailsÿ],Flower 7.0g,26842,12.89,27.98,2.2x,412402
THC Partners        [ÿproductÿdetailsÿ],Vape 0.5g,9980,12.91,37.19,2.9x,415987
Inflorescence        [ÿproductÿdetailsÿ],Concentrate 1.0g,17070,12.91,40.12,3.1x,415156
Cowlitz County Cannabis Cultivation        [ÿproductÿdetailsÿ],Flower 7.0g,11272,12.93,40.51,3.1x,416502
Alliance 502        [ÿproductÿdetailsÿ],Concentrate 1.0g,2720,12.93,38.32,3.0x,412949
THC Partners        [ÿproductÿdetailsÿ],Concentrate 0.5g,2752,12.94,36.85,2.8x,415987
Premium Cannabis Producers LLC        [ÿproductÿdetailsÿ],Flower 3.5g,1968,12.95,37.27,2.9x,417051
The Calyx Company        [ÿproductÿdetailsÿ],Flower 7.0g,1166,12.95,41.33,3.2x,412688
Pacific Northwest Growers        [ÿproductÿdetailsÿ],Flower 3.5g,27882,12.96,38.1,2.9x,412068
Red Ridge Farmns        [ÿproductÿdetailsÿ],Flower 3.5g,45624,12.96,36.07,2.8x,412627
Eco Ventures        [ÿproductÿdetailsÿ],Concentrate 1.0g,42269,12.96,33.45,2.6x,416853
Oleum Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,137080,12.98,37.4,2.9x,412991
Fine Detail Greenway        [ÿproductÿdetailsÿ],Flower 3.5g,21945,12.98,38,2.9x,412400
Virginia Enterprises        [ÿproductÿdetailsÿ],Flower 7.0g,7135,12.98,37.69,2.9x,416539
Winterlife        [ÿproductÿdetailsÿ],Concentrate 1.0g,13154,12.98,34.34,2.6x,412808
Ag Grow        [ÿproductÿdetailsÿ],Flower 3.5g,32305,13,38.34,2.9x,412557
Green Thumb Growers        [ÿproductÿdetailsÿ],Flower 3.5g,1105,13,35.6,2.7x,412803
Oleum Extracts        [ÿproductÿdetailsÿ],Flower 3.5g,6318,13,37.98,2.9x,412991
Stone Supply        [ÿproductÿdetailsÿ],Flower 3.5g,8424,13,34.7,2.7x,413463
Svin Garden        [ÿproductÿdetailsÿ],Flower 3.5g,2860,13,37.93,2.9x,415820
Jms. Consultants        [ÿproductÿdetailsÿ],Flower 3.5g,1144,13,39.74,3.1x,416423
Autrees Nursery        [ÿproductÿdetailsÿ],Concentrate 1.0g,2080,13,41.49,3.2x,416175
Solar Joes        [ÿproductÿdetailsÿ],Flower 3.5g,2802,13.03,35.72,2.7x,415819
Quality Growers        [ÿproductÿdetailsÿ],Flower 3.5g,13604,13.03,40.36,3.1x,417338
NW Connoisseurs        [ÿproductÿdetailsÿ],Flower 3.5g,9722,13.04,38.33,2.9x,421766
Yield Farms        [ÿproductÿdetailsÿ],Vape 0.5g,19639,13.05,40.91,3.1x,412337
Doc Croc        [ÿproductÿdetailsÿ],Flower 3.5g,25903,13.09,41.44,3.2x,413948
Daring Farms        [ÿproductÿdetailsÿ],Flower 7.0g,5064,13.09,26.85,2.1x,415881
Casual Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,1310,13.1,36.59,2.8x,416032
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Concentrate 1.0g,228827,13.1,37.42,2.9x,412882
Ground Up Cultivation        [ÿproductÿdetailsÿ],Flower 3.5g,4266,13.12,34.72,2.6x,415933
El Rey De La Kush        [ÿproductÿdetailsÿ],Flower 3.5g,1181,13.12,32.61,2.5x,422324
Kudu Pharms        [ÿproductÿdetailsÿ],Flower 3.5g,3151,13.13,37.16,2.8x,414197
420 Natural        [ÿproductÿdetailsÿ],Flower 3.5g,5895,13.13,36.83,2.8x,416426
Subx        [ÿproductÿdetailsÿ],Concentrate 1.0g,18250,13.13,35.79,2.7x,412111
Greenrush        [ÿproductÿdetailsÿ],Flower 3.5g,28140,13.16,37.86,2.9x,412295
Canna Herb Farms        [ÿproductÿdetailsÿ],Flower 28.0g,4640,13.16,49.9,3.8x,412947
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 1.0g,3487,13.16,38.35,2.9x,412132
Artizen Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,349216,13.17,38.11,2.9x,413462
Northwest Cannabis Solutions        [ÿproductÿdetailsÿ],Vape 0.5g,119013,13.18,37.44,2.8x,412882
Fireline Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,246778,13.18,39.62,3.0x,417571
Conscious Cannabis        [ÿproductÿdetailsÿ],Concentrate 0.5g,27197,13.22,36.55,2.8x,416008
Harmony Farms        [ÿproductÿdetailsÿ],Flower 3.5g,36429,13.23,40.8,3.1x,415449
Suspended Brands        [ÿproductÿdetailsÿ],Concentrate 0.5g,5202,13.23,36.79,2.8x,412132
Red Ridge Farmns        [ÿproductÿdetailsÿ],Vape 0.5g,1570,13.25,34.73,2.6x,412627
Quincy Green        [ÿproductÿdetailsÿ],Flower 7.0g,3312,13.26,45.56,3.4x,412358
Olympic Mountain Man Farm        [ÿproductÿdetailsÿ],Flower 3.5g,15414,13.29,38.03,2.9x,413001
Conscious Family Farms        [ÿproductÿdetailsÿ],Flower 3.5g,2126,13.3,36.85,2.8x,413431
Green & Golden        [ÿproductÿdetailsÿ],Flower 7.0g,2323,13.3,41.33,3.1x,415710
Ionic        [ÿproductÿdetailsÿ],Flower 3.5g,6250,13.32,37.14,2.8x,415712
Hells Canyon Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,1533,13.33,37.21,2.8x,417202
Virtual Services        [ÿproductÿdetailsÿ],Topical,7149,13.34,26.06,2.0x,412073
Optimum Extracts        [ÿproductÿdetailsÿ],Vape 0.5g,67083,13.36,37.91,2.8x,416911
Canna Organix        [ÿproductÿdetailsÿ],Vape 0.5g,40550,13.4,39.11,2.9x,415835
Hang Roots        [ÿproductÿdetailsÿ],Flower 3.5g,20912,13.42,36.07,2.7x,415771
Emerald Jane's        [ÿproductÿdetailsÿ],Flower 3.5g,32510,13.44,40.01,3.0x,412148
Olympus Horticulture        [ÿproductÿdetailsÿ],Flower 3.5g,69964,13.44,38.11,2.8x,413107
Optimum Extracts        [ÿproductÿdetailsÿ],Concentrate 0.5g,327142,13.45,38.54,2.9x,416911
Grow Op Farms        [ÿproductÿdetailsÿ],Concentrate 1.0g,118435,13.45,36.48,2.7x,413287
Trail Blazin Productions        [ÿproductÿdetailsÿ],Flower 3.5g,43703,13.49,39.61,2.9x,412082
Optimum Extracts        [ÿproductÿdetailsÿ],Vape 0.25g,1336,13.5,34.97,2.6x,416911
Evergreen Herbal        [ÿproductÿdetailsÿ],Vape 0.5g,3154,13.51,39.16,2.9x,78256
Belladonna        [ÿproductÿdetailsÿ],Flower 3.5g,8078,13.51,37.76,2.8x,416894
Circanna        [ÿproductÿdetailsÿ],Vape 0.5g,6246,13.52,40.68,3.0x,413174
Salish Sativas        [ÿproductÿdetailsÿ],Flower 3.5g,12802,13.52,38.33,2.8x,415914
Downtown Cannabis Company        [ÿproductÿdetailsÿ],Flower 3.5g,39110,13.52,37.22,2.8x,420213
Bud Brothers        [ÿproductÿdetailsÿ],Concentrate 1.0g,4740,13.57,45.18,3.3x,413641
Happy Valley Farms        [ÿproductÿdetailsÿ],Flower 3.5g,15111,13.58,46.19,3.4x,412567
Driftboat        [ÿproductÿdetailsÿ],Flower 3.5g,33009,13.6,35.33,2.6x,416551
Lifted Holdings        [ÿproductÿdetailsÿ],Flower 3.5g,88838,13.6,39.64,2.9x,417174
Lm Digital        [ÿproductÿdetailsÿ],Concentrate 1.0g,76748,13.61,34.46,2.5x,417214
Sky Standard Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,3455,13.64,37.62,2.8x,415980
Cannaseur's Choice        [ÿproductÿdetailsÿ],Concentrate 1.0g,9432,13.65,39.47,2.9x,416908
Origens        [ÿproductÿdetailsÿ],Flower 3.5g,47401,13.67,38.7,2.8x,412891
Treedom        [ÿproductÿdetailsÿ],Flower 3.5g,45165,13.68,41.6,3.0x,413920
Premier Cannabis        [ÿproductÿdetailsÿ],Flower 3.5g,12993,13.68,40.37,3.0x,416062
Sitka Packaging        [ÿproductÿdetailsÿ],Concentrate 1.0g,15940,13.68,40.78,3.0x,412952
Agape Research WA        [ÿproductÿdetailsÿ],Flower 3.5g,1251,13.71,34.51,2.5x,413293
Delta Processing        [ÿproductÿdetailsÿ],Vape 0.5g,8244,13.72,36.85,2.7x,419892
Sgb        [ÿproductÿdetailsÿ],Flower 3.5g,14197,13.72,43.93,3.2x,412621
Green Valley Society        [ÿproductÿdetailsÿ],Flower 3.5g,8718,13.73,37.87,2.8x,412436
Evergreen Herbal        [ÿproductÿdetailsÿ],Concentrate 0.5g,4950,13.73,39.45,2.9x,78256
Mj Productions        [ÿproductÿdetailsÿ],Flower 3.5g,12420,13.75,40.94,3.0x,412109
Jet City Gardens        [ÿproductÿdetailsÿ],Flower 3.5g,2520,13.75,37.6,2.7x,412639
Conscious Cannabis        [ÿproductÿdetailsÿ],Vape 0.5g,5349,13.76,36.05,2.6x,416008
Hometown Herbs        [ÿproductÿdetailsÿ],Flower 3.5g,12746,13.81,39.79,2.9x,416133
Articulated Solutions        [ÿproductÿdetailsÿ],Flower 3.5g,27521,13.81,40.47,2.9x,416586
Seattle's Private Reserve        [ÿproductÿdetailsÿ],Flower 3.5g,69068,13.81,41.39,3.0x,417068
Nugreen        [ÿproductÿdetailsÿ],Flower 7.0g,6046,13.81,43.34,3.1x,413943
Virginia Company        [ÿproductÿdetailsÿ],Flower 3.5g,77828,13.83,39.07,2.8x,414038
Project M        [ÿproductÿdetailsÿ],Flower 3.5g,16161,13.85,41.04,3.0x,417168
Forte Farms        [ÿproductÿdetailsÿ],Flower 3.5g,5968,13.88,46.25,3.3x,416431
Freya Farm        [ÿproductÿdetailsÿ],Flower 3.5g,5758,13.88,39.94,2.9x,416690
Puffin Farm        [ÿproductÿdetailsÿ],Concentrate 1.0g,10306,13.88,36.03,2.6x,413021
Lifted Holdings        [ÿproductÿdetailsÿ],Concentrate 1.0g,30097,13.9,35.89,2.6x,417174
Washington Bud Company        [ÿproductÿdetailsÿ],Flower 3.5g,11035,13.95,40.39,2.9x,412752
Ahui        [ÿproductÿdetailsÿ],Flower 3.5g,2870,14,42.18,3.0x,412015
Bacons Buds        [ÿproductÿdetailsÿ],Flower 3.5g,21140,14,40.08,2.9x,412288
Funky Farms        [ÿproductÿdetailsÿ],Flower 3.5g,3766,14,37.61,2.7x,412743
View Askew Farms        [ÿproductÿdetailsÿ],Flower 3.5g,1190,14,40.3,2.9x,412764
Virginia Company        [ÿproductÿdetailsÿ],Flower 3.5g,2800,14,34.84,2.5x,413029
Pacific Coast Northern        [ÿproductÿdetailsÿ],Flower 3.5g,1400,14,38.19,2.7x,413128
Nectar        [ÿproductÿdetailsÿ],Flower 3.5g,2660,14,43.68,3.1x,416030
Superior Harvest        [ÿproductÿdetailsÿ],Flower 3.5g,1050,14,42.48,3.0x,416977
Raven        [ÿproductÿdetailsÿ],Flower 3.5g,21322,14,38.66,2.8x,417698
Alphapheno        [ÿproductÿdetailsÿ],Flower 7.0g,1050,14,42.85,3.1x,412104
Cascade Growers        [ÿproductÿdetailsÿ],Flower 7.0g,1260,14,43.9,3.1x,412180
The Four Twenty Collection        [ÿproductÿdetailsÿ],Flower 7.0g,1736,14,37.53,2.7x,413134
Hanging Gardens of Central Washington        [ÿproductÿdetailsÿ],Flower 7.0g,1960,14,41.34,3.0x,416134
Fsg        [ÿproductÿdetailsÿ],Flower 7.0g,2800,14,34.04,2.4x,416578
Gensys One        [ÿproductÿdetailsÿ],Flower 14.0g,4536,14,48.47,3.5x,412593
Harmony Farms        [ÿproductÿdetailsÿ],Concentrate 0.5g,6126,14.06,37.97,2.7x,415449
Grow Op Farms        [ÿproductÿdetailsÿ],Flower 3.5g,389119,14.07,40.66,2.9x,413287
Kali Products        [ÿproductÿdetailsÿ],Flower 7.0g,1273,14.09,39.16,2.8x,416973
Eagle Tree Farms        [ÿproductÿdetailsÿ],Flower 7.0g,3720,14.12,44.23,3.1x,422190
Plan C Farms LLC        [ÿproductÿdetailsÿ],Flower 3.5g,38598,14.17,38.68,2.7x,416206
Monkey Grass Farms        [ÿproductÿdetailsÿ],Flower 14.0g,6348,14.19,35.88,2.5x,412618
